date,benchmark,etf,sector_name,provider,rank,universe_size,price,return_5d,return_20d,return_60d,benchmark_return_5d,benchmark_return_20d,benchmark_return_60d,relative_return_5d,relative_return_20d,relative_return_60d,rs_ratio,rs_change_5d,rs_change_20d,rs_high_20d,rs_high_60d,rs_ma_20,ma_20,ma_50,ma_200,above_ma_20,above_ma_50,above_ma_200,ma_bullish_alignment,moving_average_state,volume,volume_average_period,volume_ma,volume_ma_20,volume_ratio,outperform_days_5d,underperform_days_5d,rsi_period,rsi,rsi_14,volatility_period,volatility,volatility_20d,leadership_participant,sigma_available,sigma_session_date,sigma_generated_at,sigma_price,sigma_previous_close,sigma_anchor,sigma_percent,sigma_zscore,sigma_status,sigma_interpretation,signal,signal_reason,generated_at_utc
2026-09-08,QQQ,XLI,산업재,yfinance (Yahoo Finance),10.0,11.0,174.4199981689453,-0.0040541694402526,-0.0551463033476922,-0.001717747883971,0.0022322333335262,-0.0034819173812566,0.0028299999420606,-0.0062864027737788,-0.0516643859664355,-0.0045477478260317,0.2428030537970247,-0.0062724013104924,-0.0518449056445288,False,False,0.2504984160080147,179.7154998779297,181.0531997680664,170.3251222229004,False,False,True,False,정배열 아님 · 20일선 아래/50일선 아래/200일선 위,6225400,20.0,6457785.0,6457785.0,0.9640147511879074,1.0,4.0,14.0,37.12390910961251,37.12390910961251,20.0,0.1230426292794192,0.1230426292794192,False,False,,,,,,,,,,약세,"XLI는 QQQ 대비 20일 상대수익률이 -5.2%, 60일 상대수익률이 -0.5%이고, 현재 가격 174.42가 20일선(179.72)과 50일선(181.05) 아래라 약세로 판정됐습니다.",2026-09-10T01:23:09+00:00
2026-09-08,QQQ,XLV,헬스케어,yfinance (Yahoo Finance),5.0,11.0,167.1300048828125,-0.0199952418058267,-0.0077772354524243,0.0894093862792904,0.0022322333335262,-0.0034819173812566,0.0028299999420606,-0.022227475139353,-0.0042953180711676,0.0865793863372297,0.2326549477850158,-0.0221779687382658,-0.00431032627113,False,False,0.2387624436885877,171.24699783325195,165.86379943847658,154.6302624511719,False,True,True,True,정배열 · 20일선 아래/50일선 위/200일선 위,11066600,20.0,7586700.0,7586700.0,1.458684276431123,2.0,3.0,14.0,44.75194907995802,44.75194907995802,20.0,0.2047195904503062,0.2047195904503062,False,False,,,,,,,,,,중립,"XLV의 QQQ 대비 상대수익률은 5일 -2.2%, 20일 -0.4%, 60일 +8.7%이며, 현재는 다른 명시적 조건을 충족하지 않아 중립으로 판정됐습니다.",2026-09-10T01:23:09+00:00
2026-09-08,QQQ,XLY,경기소비재,yfinance (Yahoo Finance),9.0,11.0,113.98999786376952,-0.022300356426687,-0.0474638622218158,-0.0179093913448042,0.0022322333335262,-0.0034819173812566,0.0028299999420606,-0.0245325897602133,-0.0439819448405591,-0.0207393912868649,0.1586808844982969,-0.0244779492659256,-0.0441356214279415,False,False,0.1629703959193022,116.90399894714356,116.24099960327148,116.6843344116211,False,False,False,False,정배열 아님 · 20일선 아래/50일선 아래/200일선 아래,7821200,20.0,5175635.0,5175635.0,1.5111575681051697,2.0,3.0,14.0,41.961060919744654,41.961060919744654,20.0,0.1648406986831569,0.1648406986831569,False,False,,,,,,,,,,약세,"XLY는 QQQ 대비 20일 상대수익률이 -4.4%, 60일 상대수익률이 -2.1%이고, 현재 가격 113.99가 20일선(116.90)과 50일선(116.24) 아래라 약세로 판정됐습니다.",2026-09-10T01:23:09+00:00
2026-09-09,QQQ,CIBR,사이버보안,yfinance (Yahoo Finance),9.0,11.0,94.4800033569336,-0.0178793518281917,-0.0544435039201436,0.1081829558100735,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,-0.0301313199626725,-0.0514648490212961,0.114064809979089,0.1318982056357592,-0.0297666202795365,-0.0516186030260714,False,False,0.1343980252983561,96.4125,94.15460006713867,77.48580387115479,False,True,True,True,정배열 · 20일선 아래/50일선 위/200일선 위,829300,20.0,1637955.0,1637955.0,0.5063020656855652,2.0,3.0,14.0,48.35166987274013,48.35166987274013,20.0,0.401809440323109,0.401809440323109,False,False,,,,,,,,,,약화,"CIBR는 최근 20거래일 안에 강한 주도 조건을 보였지만, 현재 RS 비율이 20일선 아래로 내려갔기 때문에 모멘텀 약화로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-09,QQQ,IGV,소프트웨어,yfinance (Yahoo Finance),7.0,11.0,101.83000183105467,-0.040968152774709,-0.0201115894410705,0.1229228400704325,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,-0.0532201209091898,-0.0171329345422229,0.128804694239448,0.1421591240916961,-0.0525759618993593,-0.0171841201057583,False,False,0.1455293782844955,104.37900009155274,98.4633999633789,93.60374568939208,False,True,True,True,정배열 · 20일선 아래/50일선 위/200일선 위,8247500,20.0,11728360.0,11728360.0,0.7032099969646225,1.0,4.0,14.0,48.45028175742866,48.45028175742866,20.0,0.4046436214266871,0.4046436214266871,False,False,,,,,,,,,,약화,"IGV는 최근 20거래일 안에 강한 주도 조건을 보였지만, 현재 RS 비율이 20일선 아래로 내려갔고, 최근 5거래일 중 4일 QQQ를 언더퍼폼했기 때문에 모멘텀 약화로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-09,QQQ,IWM,중소형주,yfinance (Yahoo Finance),8.0,11.0,290.6400146484375,0.0002409310061399,-0.0343864444723832,-0.0055259626264486,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,-0.0120110371283408,-0.0314077895735357,0.0003558915425668,0.4057461373414145,-0.0118656594469026,-0.0315016220343299,False,False,0.4155801422183868,298.082502746582,296.74420166015625,272.5885427093506,False,False,True,True,정배열 · 20일선 아래/50일선 아래/200일선 위,19141700,20.0,16983425.0,16983425.0,1.1270812571669142,2.0,3.0,14.0,39.92907375107455,39.92907375107455,20.0,0.1280882587548291,0.1280882587548291,False,False,,,,,,,,,,개선 중,"IWM는 QQQ 대비 20일 상대수익률이 아직 -3.1%이지만, 5일 상대수익률이 -1.2%로 중기 값보다 빠르게 개선돼 개선 중으로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-09,QQQ,SKYY,클라우드,yfinance (Yahoo Finance),6.0,11.0,158.13999938964844,-0.0160527738393417,-0.0183127259004618,0.1799730961666876,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,-0.0283047419738226,-0.0153340710016143,0.1858549503357032,0.2207703367656999,-0.0279621505957519,-0.0153798823635602,False,False,0.225849799959011,162.0009994506836,149.5597998046875,129.89430004119873,False,True,True,True,정배열 · 20일선 아래/50일선 위/200일선 위,97900,20.0,246355.0,246355.0,0.3973940045868767,1.0,4.0,14.0,50.813076316520544,50.813076316520544,20.0,0.303061980525762,0.303061980525762,False,False,,,,,,,,,,약화,"SKYY는 최근 20거래일 안에 강한 주도 조건을 보였지만, 현재 RS 비율이 20일선 아래로 내려갔고, 최근 5거래일 중 4일 QQQ를 언더퍼폼했기 때문에 모멘텀 약화로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-09,QQQ,SMH,반도체,yfinance (Yahoo Finance),2.0,11.0,574.2899780273438,0.0533179430069841,0.0023737374006393,-0.0736661112437453,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,0.0410659748725033,0.0053523922994869,-0.0677842570747297,0.8017338582243746,0.0405689256877268,0.0053683828593897,False,False,0.7885790988537684,565.7029968261719,572.0546002197266,479.65720916748046,True,True,True,False,정배열 아님 · 20일선 위/50일선 위/200일선 위,3458300,20.0,6825330.0,6825330.0,0.5066861236013497,4.0,1.0,14.0,53.714578789199535,53.714578789199535,20.0,0.3038256550482531,0.3038256550482531,True,False,,,,,,,,,,중립,"SMH의 QQQ 대비 상대수익률은 5일 +4.1%, 20일 +0.5%, 60일 -6.8%이며, 현재는 다른 명시적 조건을 충족하지 않아 중립으로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-09,QQQ,XLC,커뮤니케이션 서비스,yfinance (Yahoo Finance),3.0,11.0,110.83000183105467,-0.0004508966775045,-0.0039542987803184,-0.0047619873012301,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,-0.0127028648119853,-0.0009756438814709,0.0011198668677854,0.1547235166461415,-0.0125491134735911,-0.0009785586700474,False,False,0.1558481552006426,111.77499961853027,110.75359954833984,113.6140323638916,False,True,False,False,정배열 아님 · 20일선 아래/50일선 위/200일선 아래,4817200,20.0,4128960.0,4128960.0,1.166686042005735,1.0,4.0,14.0,47.601377858688366,47.601377858688366,20.0,0.1693612621223887,0.1693612621223887,False,False,,,,,,,,,,중립,"XLC의 QQQ 대비 상대수익률은 5일 -1.3%, 20일 -0.1%, 60일 +0.1%이며, 현재는 다른 명시적 조건을 충족하지 않아 중립으로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-09,QQQ,XLE,에너지,yfinance (Yahoo Finance),1.0,11.0,65.30999755859375,0.0083372077121322,0.0718857251186637,0.143023401683241,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,-0.0039147604223486,0.0748643800175112,0.1489052558522565,0.0911756052284492,-0.0038673774372238,0.0750880413798122,False,False,0.0882955803681717,63.31949977874756,59.656200103759765,54.581556491851806,True,True,True,True,정배열 · 20일선 위/50일선 위/200일선 위,25392400,20.0,25561670.0,25561670.0,0.9933779756956412,3.0,2.0,14.0,68.37809807261944,68.37809807261944,20.0,0.1518556146621349,0.1518556146621349,True,False,,,,,,,,,,중립,"XLE의 QQQ 대비 상대수익률은 5일 -0.4%, 20일 +7.5%, 60일 +14.9%이며, 현재는 다른 명시적 조건을 충족하지 않아 중립으로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-09,QQQ,XLF,금융,yfinance (Yahoo Finance),5.0,11.0,57.060001373291016,-0.002447541744425,-0.0128027313760767,0.0734885604233859,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,-0.0146995098789058,-0.0098240764772292,0.0793704145924014,0.079658250712358,-0.0145215917989236,-0.0098534264341478,False,False,0.0805912692679078,57.801499938964845,56.999800033569336,53.28310750961304,False,True,True,True,정배열 · 20일선 아래/50일선 위/200일선 위,27523000,20.0,28733080.0,28733080.0,0.957885475556397,2.0,3.0,14.0,46.03805838378112,46.03805838378112,20.0,0.1308333618867165,0.1308333618867165,False,False,,,,,,,,,,중립,"XLF의 QQQ 대비 상대수익률은 5일 -1.5%, 20일 -1.0%, 60일 +7.9%이며, 현재는 다른 명시적 조건을 충족하지 않아 중립으로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-09,QQQ,XLI,산업재,yfinance (Yahoo Finance),11.0,11.0,171.7899932861328,-0.005442033605379,-0.0749057829332454,-0.0225187199459618,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,-0.0176940017398599,-0.0719271280343979,-0.0166368657769463,0.239826323619168,-0.0174798393056908,-0.0721420141984028,False,False,0.2495660775301205,179.0199996948242,180.83379974365235,170.43882064819337,False,False,True,False,정배열 아님 · 20일선 아래/50일선 아래/200일선 위,6411800,20.0,6533690.0,6533690.0,0.981344385791184,1.0,4.0,14.0,32.16790764072377,32.16790764072377,20.0,0.1258016728244982,0.1258016728244982,False,False,,,,,,,,,,약세,"XLI는 QQQ 대비 20일 상대수익률이 -7.2%, 60일 상대수익률이 -1.7%이고, 현재 가격 171.79가 20일선(179.02)과 50일선(180.83) 아래라 약세로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-09,QQQ,XLV,헬스케어,yfinance (Yahoo Finance),4.0,11.0,166.5800018310547,-0.0296498886944789,-0.0085113548154009,0.0878010002360543,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,-0.0419018568289597,-0.0055326999165534,0.0936828544050698,0.232552948302845,-0.0413946904012272,-0.0055492291551613,False,False,0.2386975591493689,171.17549819946288,165.98059936523438,154.71116371154784,False,True,True,True,정배열 · 20일선 아래/50일선 위/200일선 위,8018100,20.0,7653560.0,7653560.0,1.0476301224528193,1.0,4.0,14.0,43.59190009159156,43.59190009159156,20.0,0.2048434678811339,0.2048434678811339,False,False,,,,,,,,,,중립,"XLV의 QQQ 대비 상대수익률은 5일 -4.2%, 20일 -0.6%, 60일 +9.4%이며, 현재는 다른 명시적 조건을 충족하지 않아 중립으로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-09,QQQ,XLY,경기소비재,yfinance (Yahoo Finance),10.0,11.0,112.45999908447266,-0.0185879860501719,-0.056860104836994,-0.0335841058463336,0.0122519681344808,-0.0029786548988475,-0.0058818541690155,-0.0308399541846527,-0.0538814499381464,-0.0277022516773181,0.156999063907765,-0.0304666774236942,-0.0540424236681513,False,False,0.1625219291941818,116.56499900817872,116.1477995300293,116.6887042617798,False,False,False,False,정배열 아님 · 20일선 아래/50일선 아래/200일선 아래,7683800,20.0,5370395.0,5370395.0,1.4307699899169428,2.0,3.0,14.0,37.96068441866729,37.96068441866729,20.0,0.1694307274362655,0.1694307274362655,False,False,,,,,,,,,,약세,"XLY는 QQQ 대비 20일 상대수익률이 -5.4%, 60일 상대수익률이 -2.8%이고, 현재 가격 112.46가 20일선(116.56)과 50일선(116.15) 아래라 약세로 판정됐습니다.",2026-09-11T01:24:06+00:00
2026-09-10,QQQ,CIBR,사이버보안,yfinance (Yahoo Finance),10.0,11.0,94.16000366210938,0.0066282097553316,-0.0620579317204523,0.0923956789715862,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,0.0074036705310093,-0.0413172801902005,0.1388085715421217,0.1328648680491219,0.0074094162426761,-0.0421923775910494,False,False,0.1341053838247367,96.10100021362304,94.24080017089844,77.60101005554199,False,False,True,True,정배열 · 20일선 아래/50일선 아래/200일선 위,1282600,20.0,1647185.0,1647185.0,0.7786617775174008,3.0,2.0,14.0,47.67390142062161,47.67390142062161,20.0,0.400911834519137,0.400911834519137,False,False,,,,,,,,,,약화,"CIBR는 최근 20거래일 안에 강한 주도 조건을 보였지만, 현재 RS 비율이 20일선 아래로 내려갔기 때문에 모멘텀 약화로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-10,QQQ,IGV,소프트웨어,yfinance (Yahoo Finance),5.0,11.0,101.1999969482422,-0.0214658795204827,-0.0182383085896115,0.0919291822940424,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,-0.020690418744805,0.0025023429406403,0.1383420748645779,0.1427986800993559,-0.0207064758045941,0.002555342407045,False,False,0.1455475767573126,104.28499984741212,98.67539993286132,93.60584014892578,False,True,True,True,정배열 · 20일선 아래/50일선 위/200일선 위,7532500,20.0,11302935.0,11302935.0,0.6664198281242881,2.0,3.0,14.0,47.27311579148535,47.27311579148535,20.0,0.4042413691202908,0.4042413691202908,False,False,,,,,,,,,,약화,"IGV는 최근 20거래일 안에 강한 주도 조건을 보였지만, 현재 RS 비율이 20일선 아래로 내려갔기 때문에 모멘텀 약화로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-10,QQQ,IWM,중소형주,yfinance (Yahoo Finance),8.0,11.0,287.70001220703125,-0.0214618460222625,-0.049585344626044,-0.0235541749130273,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,-0.0206863852465848,-0.0288446930957921,0.0228587176575081,0.4059603087611187,-0.0207024391761267,-0.029455621884914,False,False,0.4149641058152718,297.3320037841797,296.48920166015625,272.89005264282224,False,False,True,True,정배열 · 20일선 아래/50일선 아래/200일선 위,27044700,20.0,17561630.0,17561630.0,1.5399880307237996,2.0,3.0,14.0,36.21248974653582,36.21248974653582,20.0,0.1282320721262254,0.1282320721262254,False,False,,,,,,,,,,개선 중,"IWM는 QQQ 대비 20일 상대수익률이 아직 -2.9%이지만, 5일 상대수익률이 -2.1%로 중기 값보다 빠르게 개선돼 개선 중으로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-10,QQQ,SKYY,클라우드,yfinance (Yahoo Finance),6.0,11.0,156.61000061035156,-0.0169480697358566,-0.0366018518553283,0.1453960762379256,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,-0.0161726089601789,-0.0158612003250765,0.1918089688084611,0.2209851981414115,-0.0161851599168424,-0.016197139552318,False,False,0.2256678870861584,161.7034996032715,150.00079986572266,130.0591000366211,False,True,True,True,정배열 · 20일선 아래/50일선 위/200일선 위,198600,20.0,243280.0,243280.0,0.8163433081223281,2.0,3.0,14.0,48.42529326662822,48.42529326662822,20.0,0.3022812354264508,0.3022812354264508,False,False,,,,,,,,,,약화,"SKYY는 최근 20거래일 안에 강한 주도 조건을 보였지만, 현재 RS 비율이 20일선 아래로 내려갔기 때문에 모멘텀 약화로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-10,QQQ,SMH,반도체,yfinance (Yahoo Finance),7.0,11.0,560.280029296875,0.0178027342970401,-0.0419779886045029,-0.1341677477432271,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,0.0185781950727178,-0.0212373370742511,-0.0877548551726916,0.7905854850029416,0.0185926129147504,-0.0216871425403678,False,False,0.7877028178168348,564.4754974365235,570.1424005126953,480.838151550293,False,False,True,False,정배열 아님 · 20일선 아래/50일선 아래/200일선 위,6621000,20.0,6785675.0,6785675.0,0.9757319647640064,3.0,2.0,14.0,48.126839596463256,48.126839596463256,20.0,0.3057461135596184,0.3057461135596184,False,False,,,,,,,,,,약세,"SMH는 QQQ 대비 20일 상대수익률이 -2.1%, 60일 상대수익률이 -8.8%이고, 현재 가격 560.28가 20일선(564.48)과 50일선(570.14) 아래라 약세로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-10,QQQ,XLC,커뮤니케이션 서비스,yfinance (Yahoo Finance),2.0,11.0,111.5,-0.0081835810703602,0.011154469886446,-0.0035647828580607,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,-0.0074081202946825,0.0318951214166979,0.0428481097124747,0.1573325426009783,-0.0074138694596446,0.0325706580861739,False,False,0.156096294367234,111.83649978637696,110.84099960327148,113.62661781311036,False,True,False,False,정배열 아님 · 20일선 아래/50일선 위/200일선 아래,4965600,20.0,4100530.0,4100530.0,1.2109654117882322,1.0,4.0,14.0,50.10130398908246,50.10130398908246,20.0,0.167344822272701,0.167344822272701,True,False,,,,,,,,,,중립,"XLC의 QQQ 대비 상대수익률은 5일 -0.7%, 20일 +3.2%, 60일 +4.3%이며, 현재는 다른 명시적 조건을 충족하지 않아 중립으로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-10,QQQ,XLE,에너지,yfinance (Yahoo Finance),1.0,11.0,64.93000030517578,-0.0026113390619032,0.063903024805596,0.1772863886309932,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,-0.0018358782862255,0.0846436763358479,0.2236992812015287,0.091619749229557,-0.0018373030426682,0.0864364240873649,False,False,0.0886600418002264,63.51449985504151,59.89260009765625,54.68893106460571,True,True,True,True,정배열 · 20일선 위/50일선 위/200일선 위,37212600,20.0,26293090.0,26293090.0,1.4152996091368493,3.0,2.0,14.0,65.23571933041701,65.23571933041701,20.0,0.1553483059523317,0.1553483059523317,True,False,,,,,,,,,,중립,"XLE의 QQQ 대비 상대수익률은 5일 -0.2%, 20일 +8.5%, 60일 +22.4%이며, 현재는 다른 명시적 조건을 충족하지 않아 중립으로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-10,QQQ,XLF,금융,yfinance (Yahoo Finance),4.0,11.0,56.869998931884766,-0.0137010218109253,-0.0181284404394805,0.0655192921433784,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,-0.0129255610352476,0.0026122110907712,0.1119321847139139,0.0802466504902991,-0.0129355920795154,0.0026675375576994,False,False,0.0806019438407868,57.748999977111815,57.065,53.31498445510864,False,False,True,True,정배열 · 20일선 아래/50일선 아래/200일선 위,25355100,20.0,29074250.0,29074250.0,0.8720809651151792,2.0,3.0,14.0,44.4580992110681,44.4580992110681,20.0,0.1307675261537589,0.1307675261537589,False,False,,,,,,,,,,중립,"XLF의 QQQ 대비 상대수익률은 5일 -1.3%, 20일 +0.3%, 60일 +11.2%이며, 현재는 다른 명시적 조건을 충족하지 않아 중립으로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-10,QQQ,XLI,산업재,yfinance (Yahoo Finance),11.0,11.0,170.5500030517578,-0.0129065617738982,-0.0824725706281288,-0.0431518695973164,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,-0.0121311009982205,-0.061731919097877,0.003261022973219,0.2406552970469746,-0.0121405154917809,-0.063039397269317,False,False,0.2487565042763841,178.25349960327148,180.5401998901367,170.55881065368652,False,False,False,False,정배열 아님 · 20일선 아래/50일선 아래/200일선 아래,7830400,20.0,6722610.0,6722610.0,1.1647857007918057,2.0,3.0,14.0,30.12587012273177,30.12587012273177,20.0,0.1249912533954832,0.1249912533954832,False,False,,,,,,,,,,개선 중,"XLI는 QQQ 대비 20일 상대수익률이 아직 -6.2%이지만, 5일 상대수익률이 -1.2%로 중기 값보다 빠르게 개선돼 개선 중으로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-10,QQQ,XLV,헬스케어,yfinance (Yahoo Finance),3.0,11.0,165.66000366210938,-0.0421508725918882,-0.016504385769431,0.0883027662033824,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,-0.0413754118162105,0.0042362657608208,0.1347156587739179,0.2337552429008704,-0.0414075217251264,0.0043259896037148,False,False,0.2387479025020786,171.03649826049804,166.12059936523437,154.791957321167,False,False,True,True,정배열 · 20일선 아래/50일선 아래/200일선 위,7932400,20.0,7693265.0,7693265.0,1.0310836816358204,1.0,4.0,14.0,41.64718247635941,41.64718247635941,20.0,0.2053301227643938,0.2053301227643938,False,False,,,,,,,,,,중립,"XLV의 QQQ 대비 상대수익률은 5일 -4.1%, 20일 +0.4%, 60일 +13.5%이며, 현재는 다른 명시적 조건을 충족하지 않아 중립으로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-10,QQQ,XLY,경기소비재,yfinance (Yahoo Finance),9.0,11.0,111.95999908447266,-0.0252481413065355,-0.0503011310194007,-0.0538660760913715,-0.0007754607756776,-0.0207406515302518,-0.0464128925705354,-0.0244726805308578,-0.0295604794891488,-0.007453183520836,0.1579816262382358,-0.0244916728624933,-0.0301865685891504,False,False,0.1622760611209109,116.26849899291992,116.0413995361328,116.69889919281006,False,False,False,False,정배열 아님 · 20일선 아래/50일선 아래/200일선 아래,5814100,20.0,5436755.0,5436755.0,1.069406291068845,2.0,3.0,14.0,36.728375118104935,36.728375118104935,20.0,0.1666154966938196,0.1666154966938196,False,False,,,,,,,,,,약세,"XLY는 QQQ 대비 20일 상대수익률이 -3.0%, 60일 상대수익률이 -0.7%이고, 현재 가격 111.96가 20일선(116.27)과 50일선(116.04) 아래라 약세로 판정됐습니다.",2026-09-12T01:27:20+00:00
2026-09-14,QQQ,CIBR,사이버보안,yfinance (Yahoo Finance),4.0,11.0,100.0500030517578,0.0577228768924271,0.0045181183185825,0.1888405359981846,-0.0136030224184662,-0.0299424329122144,-0.0173708915026281,0.0713258993108933,0.0344605512307969,0.2062114275008127,0.1410784343679279,0.0723095274336418,0.0355242332001501,True,True,0.1339696727654103,95.73350067138672,94.49420028686524,77.85704944610596,True,True,True,True,정배열 · 20일선 위/50일선 위/200일선 위,2859100,20.0,1655140.0,1655140.0,1.7274067450487571,3.0,2.0,14.0,59.69828038760791,59.69828038760791,20.0,0.4444919251396926,0.4444919251396926,True,False,,,,,,,,,,강한 주도,"CIBR는 QQQ 대비 20일 상대수익률이 +3.4%, 60일 상대수익률이 +20.6%이고, RS 비율이 20일 신고가이며 가격이 20일선과 50일선 위라 강한 주도로 판정됐습니다.",2026-09-16T01:34:59+00:00
2026-09-14,QQQ,IGV,소프트웨어,yfinance (Yahoo Finance),2.0,11.0,106.63999938964844,0.0197953495349074,0.0245964403685272,0.1960519853025488,-0.0136030224184662,-0.0299424329122144,-0.0173708915026281,0.0333983719533736,0.0545388732807416,0.213422876805177,0.1503708515341626,0.0338589560921613,0.056222305903425,False,False,0.1457894094539978,104.17499961853028,99.10039993286132,93.63108055114746,True,True,True,True,정배열 · 20일선 위/50일선 위/200일선 위,13170900,20.0,10510095.0,10510095.0,1.253166598398968,2.0,3.0,14.0,57.556737404228834,57.556737404228834,20.0,0.4222363049400667,0.4222363049400667,True,False,,,,,,,,,,주도 후보,"IGV의 QQQ 대비 20일 상대수익률이 전일 -2.1%에서 +5.5%로 양수 전환했고, RS 비율의 5일 변화율도 +3.4%로 상승해 주도 후보로 판정됐습니다.",2026-09-16T01:34:59+00:00
2026-09-14,QQQ,IWM,중소형주,yfinance (Yahoo Finance),9.0,11.0,287.9100036621094,-0.0273639601239467,-0.0563112290864962,-0.0067959196478539,-0.0136030224184662,-0.0299424329122144,-0.0173708915026281,-0.0137609377054804,-0.0263687961742817,0.0105749718547741,0.4059759252031443,-0.0139507095198322,-0.0271827127264659,False,False,0.4138735096713574,295.7425048828125,296.0872021484375,273.41431884765626,False,False,True,False,정배열 아님 · 20일선 아래/50일선 아래/200일선 위,26060900,20.0,18788205.0,18788205.0,1.3870883354743042,2.0,3.0,14.0,37.406110902866445,37.406110902866445,20.0,0.1259460994470443,0.1259460994470443,False,False,,,,,,,,,,개선 중,"IWM는 QQQ 대비 20일 상대수익률이 아직 -2.6%이지만, 5일 상대수익률이 -1.4%로 중기 값보다 빠르게 개선돼 개선 중으로 판정됐습니다.",2026-09-16T01:34:59+00:00
2026-09-14,QQQ,SKYY,클라우드,yfinance (Yahoo Finance),6.0,11.0,162.77000427246094,0.0074895192631352,-0.0155436804303396,0.2338539003313744,-0.0136030224184662,-0.0299424329122144,-0.0173708915026281,0.0210925416816014,0.0143987524818748,0.2512247918340026,0.2295186073401751,0.0213834208345982,0.0148431938169417,False,False,0.2253829483060036,161.0529998779297,151.00239990234374,130.40905006408693,True,True,True,True,정배열 · 20일선 위/50일선 위/200일선 위,554800,20.0,251620.0,251620.0,2.204912169143947,3.0,2.0,14.0,57.54080683732119,57.54080683732119,20.0,0.2783867024194502,0.2783867024194502,True,False,,,,,,,,,,주도 후보,"SKYY의 QQQ 대비 20일 상대수익률이 전일 -3.8%에서 +1.4%로 양수 전환했고, RS 비율의 5일 변화율도 +2.1%로 상승해 주도 후보로 판정됐습니다.",2026-09-16T01:34:59+00:00
2026-09-14,QQQ,SMH,반도체,yfinance (Yahoo Finance),10.0,11.0,541.5,-0.0449904046247254,-0.0787996440187012,-0.1321697751098391,-0.0136030224184662,-0.0299424329122144,-0.0173708915026281,-0.0313873822062592,-0.0488572111064867,-0.114798883607211,0.763557919840471,-0.0318202335566916,-0.0503652698191522,False,False,0.7852054265993238,561.1299987792969,568.0880010986328,483.0723695373535,False,False,True,False,정배열 아님 · 20일선 아래/50일선 아래/200일선 위,10627900,20.0,6961520.0,6961520.0,1.52666371711925,3.0,2.0,14.0,42.13616244796116,42.13616244796116,20.0,0.3501797601808319,0.3501797601808319,False,False,,,,,,,,,,약세,"SMH는 QQQ 대비 20일 상대수익률이 -4.9%, 60일 상대수익률이 -11.5%이고, 현재 가격 541.50가 20일선(561.13)과 50일선(568.09) 아래라 약세로 판정됐습니다.",2026-09-16T01:34:59+00:00
